,Prime,Prime_diff
38188,167093,77998
38189,167099,89101
38190,167101,78000
38191,167107,89107
38192,167113,78006
38193,167117,89111
38194,167119,78008
38195,167123,89115
38196,167129,78014
38197,167131,89117
38198,167137,78020
38199,167141,89121
38200,167143,78022
38201,167147,89125
38202,167149,78024
38203,167159,89135
38204,167161,78026
38205,167171,89145
38206,167173,78028
38207,167177,89149
38208,167179,78030
38209,167183,89153
38210,167189,78036
38211,167191,89155
38212,167197,78042
38213,167201,89159
38214,167203,78044
38215,167207,89163
38216,167213,78050
38217,167219,89169
38218,167221,78052
38219,167227,89175
38220,167231,78056
38221,167233,89177
38222,167239,78062
38223,167243,89181
38224,167249,78068
38225,167257,89189
38226,167261,78072
38227,167263,89191
38228,167267,78076
38229,167269,89193
38230,167273,78080
38231,167281,89201
38232,167287,78086
38233,167291,89205
38234,167297,78092
38235,167299,89207
38236,167303,78096
38237,167309,89213
38238,167311,78098
38239,167317,89219
38240,167323,78104
38241,167327,89223
38242,167329,78106
38243,167333,89227
38244,167339,78112
38245,167341,89229
38246,167347,78118
38247,167351,89233
38248,167353,78120
38249,167357,89237
38250,167359,78122
38251,167369,89247
38252,167371,78124
38253,167381,89257
38254,167383,78126
38255,167387,89261
38256,167389,78128
38257,167393,89265
38258,167399,78134
38259,167401,89267
38260,167407,78140
38261,167411,89271
38262,167413,78142
38263,167417,89275
38264,167423,78148
38265,167429,89281
38266,167431,78150
38267,167437,89287
38268,167441,78154
38269,167443,89289
38270,167449,78160
38271,167453,89293
38272,167459,78166
38273,167467,89301
38274,167471,78170
38275,167473,89303
38276,167477,78174
38277,167479,89305
38278,167483,78178
38279,167491,89313
38280,167497,78184
38281,167501,89317
38282,167507,78190
38283,167509,89319
38284,167513,78194
38285,167519,89325
38286,167521,78196
38287,167527,89331
38288,167533,78202
38289,167537,89335
38290,167539,78204
38291,167543,89339
38292,167549,78210
38293,167551,89341
38294,167557,78216
38295,167561,89345
38296,167563,78218
38297,167567,89349
38298,167569,78220
38299,167579,89359
38300,167581,78222
38301,167591,89369
38302,167593,78224
38303,167597,89373
38304,167599,78226
38305,167603,89377
38306,167609,78232
38307,167611,89379
38308,167617,78238
38309,167621,89383
38310,167623,78240
38311,167627,89387
38312,167633,78246
38313,167639,89393
38314,167641,78248
38315,167647,89399
38316,167651,78252
38317,167653,89401
38318,167659,78258
38319,167663,89405
38320,167669,78264
38321,167677,89413
38322,167681,78268
38323,167683,89415
38324,167687,78272
38325,167689,89417
38326,167693,78276
38327,167701,89425
38328,167707,78282
38329,167711,89429
38330,167717,78288
38331,167719,89431
38332,167723,78292
38333,167729,89437
38334,167731,78294
38335,167737,89443
38336,167743,78300
38337,167747,89447
38338,167749,78302
38339,167753,89451
38340,167759,78308
38341,167761,89453
38342,167767,78314
38343,167771,89457
38344,167773,78316
38345,167777,89461
38346,167779,78318
38347,167789,89471
38348,167791,78320
38349,167801,89481
38350,167803,78322
38351,167807,89485
38352,167809,78324
38353,167813,89489
38354,167819,78330
38355,167821,89491
38356,167827,78336
38357,167831,89495
38358,167833,78338
38359,167837,89499
38360,167843,78344
38361,167849,89505
38362,167851,78346
38363,167857,89511
38364,167861,78350
38365,167863,89513
38366,167869,78356
38367,167873,89517
38368,167879,78362
38369,167887,89525
38370,167891,78366
38371,167893,89527
38372,167897,78370
38373,167899,89529
38374,167903,78374
38375,167911,89537
38376,167917,78380
38377,167921,89541
38378,167927,78386
38379,167929,89543
38380,167933,78390
38381,167939,89549
38382,167941,78392
38383,167947,89555
38384,167953,78398
38385,167957,89559
38386,167959,78400
38387,167963,89563
38388,167969,78406
38389,167971,89565
38390,167977,78412
38391,167981,89569
38392,167983,78414
38393,167987,89573
38394,167989,78416
38395,167999,89583
38396,168001,78418
38397,168011,89593
38398,168013,78420
38399,168017,89597
38400,168019,78422
38401,168023,89601
38402,168029,78428
38403,168031,89603
38404,168037,78434
38405,168041,89607
38406,168043,78436
38407,168047,89611
38408,168053,78442
38409,168059,89617
38410,168061,78444
38411,168067,89623
38412,168071,78448
38413,168073,89625
38414,168079,78454
38415,168083,89629
38416,168089,78460
38417,168097,89637
38418,168101,78464
38419,168103,89639
38420,168107,78468
38421,168109,89641
38422,168113,78472
38423,168121,89649
38424,168127,78478
38425,168131,89653
38426,168137,78484
38427,168139,89655
38428,168143,78488
38429,168149,89661
38430,168151,78490
38431,168157,89667
38432,168163,78496
38433,168167,89671
38434,168169,78498
38435,168173,89675
38436,168179,78504
38437,168181,89677
38438,168187,78510
38439,168191,89681
38440,168193,78512
38441,168197,89685
38442,168199,78514
38443,168209,89695
38444,168211,78516
38445,168221,89705
38446,168223,78518
38447,168227,89709
38448,168229,78520
38449,168233,89713
38450,168239,78526
38451,168241,89715
38452,168247,78532
38453,168251,89719
38454,168253,78534
38455,168257,89723
38456,168263,78540
38457,168269,89729
38458,168271,78542
38459,168277,89735
38460,168281,78546
38461,168283,89737
38462,168289,78552
38463,168293,89741
38464,168299,78558
38465,168307,89749
38466,168311,78562
38467,168313,89751
38468,168317,78566
38469,168319,89753
38470,168323,78570
38471,168331,89761
38472,168337,78576
38473,168341,89765
38474,168347,78582
38475,168349,89767
38476,168353,78586
38477,168359,89773
38478,168361,78588
38479,168367,89779
38480,168373,78594
38481,168377,89783
38482,168379,78596
38483,168383,89787
38484,168389,78602
38485,168391,89789
38486,168397,78608
38487,168401,89793
38488,168403,78610
38489,168407,89797
38490,168409,78612
38491,168419,89807
38492,168421,78614
38493,168431,89817
38494,168433,78616
38495,168437,89821
38496,168439,78618
38497,168443,89825
38498,168449,78624
38499,168451,89827
38500,168457,78630
38501,168461,89831
38502,168463,78632
38503,168467,89835
38504,168473,78638
38505,168479,89841
38506,168481,78640
38507,168487,89847
38508,168491,78644
38509,168493,89849
38510,168499,78650
38511,168503,89853
38512,168509,78656
38513,168517,89861
38514,168521,78660
38515,168523,89863
38516,168527,78664
38517,168529,89865
38518,168533,78668
38519,168541,89873
38520,168547,78674
38521,168551,89877
38522,168557,78680
38523,168559,89879
38524,168563,78684
38525,168569,89885
38526,168571,78686
38527,168577,89891
38528,168583,78692
38529,168587,89895
38530,168589,78694
38531,168593,89899
38532,168599,78700
38533,168601,89901
38534,168607,78706
38535,168611,89905
38536,168613,78708
38537,168617,89909
38538,168619,78710
38539,168629,89919
38540,168631,78712
38541,168641,89929
38542,168643,78714
38543,168647,89933
38544,168649,78716
38545,168653,89937
38546,168659,78722
38547,168661,89939
38548,168667,78728
38549,168671,89943
38550,168673,78730
38551,168677,89947
38552,168683,78736
38553,168689,89953
38554,168691,78738
38555,168697,89959
38556,168701,78742
38557,168703,89961
38558,168709,78748
38559,168713,89965
38560,168719,78754
38561,168727,89973
38562,168731,78758
38563,168733,89975
38564,168737,78762
38565,168739,89977
38566,168743,78766
38567,168751,89985
38568,168757,78772
38569,168761,89989
38570,168767,78778
38571,168769,89991
38572,168773,78782
38573,168779,89997
38574,168781,78784
38575,168787,90003
38576,168793,78790
38577,168797,90007
38578,168799,78792
38579,168803,90011
38580,168809,78798
38581,168811,90013
38582,168817,78804
38583,168821,90017
38584,168823,78806
38585,168827,90021
38586,168829,78808
38587,168839,90031
38588,168841,78810
38589,168851,90041
38590,168853,78812
38591,168857,90045
38592,168859,78814
38593,168863,90049
38594,168869,78820
38595,168871,90051
38596,168877,78826
38597,168881,90055
38598,168883,78828
38599,168887,90059
38600,168893,78834
38601,168899,90065
38602,168901,78836
38603,168907,90071
38604,168911,78840
38605,168913,90073
38606,168919,78846
38607,168923,90077
38608,168929,78852
38609,168937,90085
38610,168941,78856
38611,168943,90087
38612,168947,78860
38613,168949,90089
38614,168953,78864
38615,168961,90097
38616,168967,78870
38617,168971,90101
38618,168977,78876
38619,168979,90103
38620,168983,78880
38621,168989,90109
38622,168991,78882
38623,168997,90115
38624,169003,78888
38625,169007,90119
38626,169009,78890
38627,169013,90123
38628,169019,78896
38629,169021,90125
38630,169027,78902
38631,169031,90129
38632,169033,78904
38633,169037,90133
38634,169039,78906
38635,169049,90143
38636,169051,78908
38637,169061,90153
38638,169063,78910
38639,169067,90157
38640,169069,78912
38641,169073,90161
38642,169079,78918
38643,169081,90163
38644,169087,78924
38645,169091,90167
38646,169093,78926
38647,169097,90171
38648,169103,78932
38649,169109,90177
38650,169111,78934
38651,169117,90183
38652,169121,78938
38653,169123,90185
38654,169129,78944
38655,169133,90189
38656,169139,78950
38657,169147,90197
38658,169151,78954
38659,169153,90199
38660,169157,78958
38661,169159,90201
38662,169163,78962
38663,169171,90209
38664,169177,78968
38665,169181,90213
38666,169187,78974
38667,169189,90215
38668,169193,78978
38669,169199,90221
38670,169201,78980
38671,169207,90227
38672,169213,78986
38673,169217,90231
38674,169219,78988
38675,169223,90235
38676,169229,78994
38677,169231,90237
38678,169237,79000
38679,169241,90241
38680,169243,79002
38681,169247,90245
38682,169249,79004
38683,169259,90255
38684,169261,79006
38685,169271,90265
38686,169273,79008
38687,169277,90269
38688,169279,79010
38689,169283,90273
38690,169289,79016
38691,169291,90275
38692,169297,79022
38693,169301,90279
38694,169303,79024
38695,169307,90283
38696,169313,79030
38697,169319,90289
38698,169321,79032
38699,169327,90295
38700,169331,79036
38701,169333,90297
38702,169339,79042
38703,169343,90301
38704,169349,79048
38705,169357,90309
38706,169361,79052
38707,169363,90311
38708,169367,79056
38709,169369,90313
38710,169373,79060
38711,169381,90321
38712,169387,79066
38713,169391,90325
38714,169397,79072
38715,169399,90327
38716,169403,79076
38717,169409,90333
38718,169411,79078
38719,169417,90339
38720,169423,79084
38721,169427,90343
38722,169429,79086
38723,169433,90347
38724,169439,79092
38725,169441,90349
38726,169447,79098
38727,169451,90353
38728,169453,79100
38729,169457,90357
38730,169459,79102
38731,169469,90367
38732,169471,79104
38733,169481,90377
38734,169483,79106
38735,169487,90381
38736,169489,79108
38737,169493,90385
38738,169499,79114
38739,169501,90387
38740,169507,79120
38741,169511,90391
38742,169513,79122
38743,169517,90395
38744,169523,79128
38745,169529,90401
38746,169531,79130
38747,169537,90407
38748,169541,79134
38749,169543,90409
38750,169549,79140
38751,169553,90413
38752,169559,79146
38753,169567,90421
38754,169571,79150
38755,169573,90423
38756,169577,79154
38757,169579,90425
38758,169583,79158
38759,169591,90433
38760,169597,79164
38761,169601,90437
38762,169607,79170
38763,169609,90439
38764,169613,79174
38765,169619,90445
38766,169621,79176
38767,169627,90451
38768,169633,79182
38769,169637,90455
38770,169639,79184
38771,169643,90459
38772,169649,79190
38773,169651,90461
38774,169657,79196
38775,169661,90465
38776,169663,79198
38777,169667,90469
38778,169669,79200
38779,169679,90479
38780,169681,79202
38781,169691,90489
38782,169693,79204
38783,169697,90493
38784,169699,79206
38785,169703,90497
38786,169709,79212
38787,169711,90499
38788,169717,79218
38789,169721,90503
38790,169723,79220
38791,169727,90507
38792,169733,79226
38793,169739,90513
38794,169741,79228
38795,169747,90519
38796,169751,79232
38797,169753,90521
38798,169759,79238
38799,169763,90525
38800,169769,79244
38801,169777,90533
38802,169781,79248
38803,169783,90535
38804,169787,79252
38805,169789,90537
38806,169793,79256
38807,169801,90545
38808,169807,79262
38809,169811,90549
38810,169817,79268
38811,169819,90551
38812,169823,79272
38813,169829,90557
38814,169831,79274
38815,169837,90563
38816,169843,79280
38817,169847,90567
38818,169849,79282
38819,169853,90571
38820,169859,79288
38821,169861,90573
38822,169867,79294
38823,169871,90577
38824,169873,79296
38825,169877,90581
38826,169879,79298
38827,169889,90591
38828,169891,79300
38829,169901,90601
38830,169903,79302
38831,169907,90605
38832,169909,79304
38833,169913,90609
38834,169919,79310
38835,169921,90611
38836,169927,79316
38837,169931,90615
38838,169933,79318
38839,169937,90619
38840,169943,79324
38841,169949,90625
38842,169951,79326
38843,169957,90631
38844,169961,79330
38845,169963,90633
38846,169969,79336
38847,169973,90637
38848,169979,79342
38849,169987,90645
38850,169991,79346
38851,169993,90647
38852,169997,79350
38853,169999,90649
38854,170003,79354
38855,170011,90657
38856,170017,79360
38857,170021,90661
38858,170027,79366
38859,170029,90663
38860,170033,79370
38861,170039,90669
38862,170041,79372
38863,170047,90675
38864,170053,79378
38865,170057,90679
38866,170059,79380
38867,170063,90683
38868,170069,79386
38869,170071,90685
38870,170077,79392
38871,170081,90689
38872,170083,79394
38873,170087,90693
38874,170089,79396
38875,170099,90703
38876,170101,79398
38877,170111,90713
38878,170113,79400
38879,170117,90717
38880,170119,79402
38881,170123,90721
38882,170129,79408
38883,170131,90723
38884,170137,79414
38885,170141,90727
38886,170143,79416
38887,170147,90731
38888,170153,79422
38889,170159,90737
38890,170161,79424
38891,170167,90743
38892,170171,79428
38893,170173,90745
38894,170179,79434
38895,170183,90749
38896,170189,79440
38897,170197,90757
38898,170201,79444
38899,170203,90759
38900,170207,79448
38901,170209,90761
38902,170213,79452
38903,170221,90769
38904,170227,79458
38905,170231,90773
38906,170237,79464
38907,170239,90775
38908,170243,79468
38909,170249,90781
38910,170251,79470
38911,170257,90787
38912,170263,79476
38913,170267,90791
38914,170269,79478
38915,170273,90795
38916,170279,79484
38917,170281,90797
38918,170287,79490
38919,170291,90801
38920,170293,79492
38921,170297,90805
38922,170299,79494
38923,170309,90815
38924,170311,79496
38925,170321,90825
38926,170323,79498
38927,170327,90829
38928,170329,79500
38929,170333,90833
38930,170339,79506
38931,170341,90835
38932,170347,79512
38933,170351,90839
38934,170353,79514
38935,170357,90843
38936,170363,79520
38937,170369,90849
38938,170371,79522
38939,170377,90855
38940,170381,79526
38941,170383,90857
38942,170389,79532
38943,170393,90861
38944,170399,79538
38945,170407,90869
38946,170411,79542
38947,170413,90871
38948,170417,79546
38949,170419,90873
38950,170423,79550
38951,170431,90881
38952,170437,79556
38953,170441,90885
38954,170447,79562
38955,170449,90887
38956,170453,79566
38957,170459,90893
38958,170461,79568
38959,170467,90899
38960,170473,79574
38961,170477,90903
38962,170479,79576
38963,170483,90907
38964,170489,79582
38965,170491,90909
38966,170497,79588
38967,170501,90913
38968,170503,79590
38969,170507,90917
38970,170509,79592
38971,170519,90927
38972,170521,79594
38973,170531,90937
38974,170533,79596
38975,170537,90941
38976,170539,79598
38977,170543,90945
38978,170549,79604
38979,170551,90947
38980,170557,79610
38981,170561,90951
38982,170563,79612
38983,170567,90955
38984,170573,79618
38985,170579,90961
38986,170581,79620
38987,170587,90967
38988,170591,79624
38989,170593,90969
38990,170599,79630
38991,170603,90973
38992,170609,79636
38993,170617,90981
38994,170621,79640
38995,170623,90983
38996,170627,79644
38997,170629,90985
38998,170633,79648
38999,170641,90993
39000,170647,79654
39001,170651,90997
39002,170657,79660
